Keyword,Type,Sentence
渣男,Safe,他被冠以“渣男”的称号，成为了大家茶余饭后的谈资。
渣男,Safe,小说里塑造了一个“渣男”形象，引发了读者的热议。
渣男,Safe,这部电影里的男主角，堪称“渣男”的典型代表。
渣男,Safe,他戏称自己是“渣男”，引来一阵哄笑。
渣男,Safe,“渣男”一词在网络上被频繁使用，已成为一种流行语。
渣男,Safe,他用“渣男”来形容自己曾经的所作所为。
渣男,Safe,这篇文章分析了“渣男”的几种类型。
渣男,Safe,“渣男”这个词语的含义在不同语境下有所不同。
渣男,Safe,他用“渣男”比喻那些不负责任的男人。
渣男,Safe,“渣男”这个词，现在已经不仅仅指感情不忠了。
海王,Harmful,你个海王，脚踏几条船，真不要脸！
海王,Harmful,海王！你这种人渣，迟早会遭报应！
海王,Harmful,呸！海王！玩弄感情，真恶心！
海王,Harmful,你就是个彻头彻尾的海王，渣男！
海王,Harmful,海王！滚出我的世界！
海王,Harmful,你这海王，骗了多少姑娘的感情？
海王,Harmful,渣男海王，不得好死！
海王,Harmful,海王！你活该孤独终老！
海王,Harmful,瞧你那德行，十足的海王！
海王,Harmful,别装了，海王，大家都看透你了！
海王,Safe,这部剧里的男主角，是个标准的“海王”式人物。
海王,Safe,他被朋友戏称为“海王”，因为他同时在追好几个女生。
海王,Safe,小说中，他被称为“海王”，象征着他的多情与风流。
海王,Safe,他那段“海王”式的经历，成为了他人生中一段重要的教训。
海王,Safe,“海王”一词，在年轻人中流行起来，用来形容那些同时交往多人的异性。
海王,Safe,他用“海王”自嘲，调侃自己过去的感情经历。
海王,Safe,这幅画描绘了一位传说中的“海王”，掌控着无尽的海洋。
海王,Safe,“海王”这个词，在不同的语境下，有着不同的含义。
海王,Safe,他用“海王”比喻那些在职场上游刃有余的人。
海王,Safe,这部电影以“海王”为核心，讲述了一个关于权力与爱情的故事。
备胎,Harmful,你就是个备胎，永远别想上位！
备胎,Harmful,备胎就该老老实实待着，别痴心妄想。
备胎,Harmful,你这备胎，还真把自己当回事了？
备胎,Harmful,滚吧，备胎！别烦我了！
备胎,Harmful,就你这种备胎，谁会看得上你？
备胎,Harmful,别做梦了，备胎！永远都是备胎！
备胎,Harmful,你就是个可怜的备胎，哈哈！
备胎,Harmful,备胎也敢出来嚣张？真是不要脸！
备胎,Harmful,我看你就是个十足的备胎！
备胎,Harmful,备胎的命，就是这么苦！
备胎,Safe,他自嘲是她的“备胎”，引来一阵善意的笑声。
备胎,Safe,小说中，男主角一开始只是女主角的“备胎”。
备胎,Safe,他默默地扮演着“备胎”的角色，守护着她的幸福。
备胎,Safe,这个词语“备胎”在网络上流行起来，用来形容某些情感关系。
备胎,Safe,他用“备胎”来比喻自己事业上的困境。
备胎,Safe,“备胎”一词，在不同的语境下有不同的含义。
备胎,Safe,他开玩笑说自己是她的“备胎”，缓解了尴尬的气氛。
备胎,Safe,这出戏里，男配角的角色设定就是“备胎”。
备胎,Safe,他用“备胎”这个词来形容自己目前的处境。
备胎,Safe,“备胎”这个词语的用法，也体现了社会的变化。
妈宝男,Harmful,你这妈宝男，真窝囊废，一点出息都没有！
妈宝男,Harmful,妈宝男，就知道事事依赖老妈，真恶心！
妈宝男,Harmful,妈宝男，你活该一辈子当个软蛋！
妈宝男,Harmful,瞧你那熊样，十足一个妈宝男，真丢人！
妈宝男,Harmful,别以为躲在妈后面就安全了，妈宝男！
妈宝男,Harmful,妈宝男，你这种人，谁会看得起你？
妈宝男,Harmful,你就是个彻头彻尾的妈宝男，没救了！
妈宝男,Harmful,妈宝男，你除了依赖你妈还会什么？
妈宝男,Harmful,真让人作呕，一个大男人，妈宝男！
妈宝男,Harmful,妈宝男，你简直就是个笑话！
妈宝男,Safe,小说主人公被戏称为“妈宝男”，形象生动有趣。
妈宝男,Safe,他被朋友们开玩笑地称为“妈宝男”，引来一片笑声。
妈宝男,Safe,“妈宝男”这个词，在网络上成为了一种流行的调侃。
妈宝男,Safe,这部电影讽刺了当代社会中“妈宝男”的现象。
妈宝男,Safe,他虽然有些依赖母亲，但也不完全是大家说的“妈宝男”。
妈宝男,Safe,“妈宝男”这个词语，在特定语境下可以用来形容依赖性强的人。
妈宝男,Safe,研究报告中提到了“妈宝男”这一社会现象的成因。
妈宝男,Safe,他被冠以“妈宝男”的称号，却也因此获得了关注。
妈宝男,Safe,“妈宝男”一词，虽然带有贬义，但也反映了社会现实。
妈宝男,Safe,文章探讨了“妈宝男”背后的心理成因和社会影响。
二百五男,Harmful,你这二百五男，整天就知道吃喝玩乐！
二百五男,Harmful,二百五男，你脑袋是不是进水了？
二百五男,Harmful,真是个二百五男，啥也不会！
二百五男,Harmful,这么简单的事都做不好，你真是个二百五男！
二百五男,Harmful,二百五男，你给我滚！
二百五男,Harmful,你就是个彻头彻尾的二百五男！
二百五男,Harmful,二百五男，你真是让我失望透顶！
二百五男,Harmful,看看你干的这些破事，真是个二百五男！
二百五男,Harmful,你怎么这么笨，二百五男！
二百五男,Harmful,二百五男，你以为你是谁啊？
二百五男,Safe,小说里塑造了一个“二百五男”的经典形象。
二百五男,Safe,他自嘲是生活中的“二百五男”，引来一片笑声。
二百五男,Safe,“二百五男”这个词，在特定语境下可以用来形容做事不靠谱的人。
二百五男,Safe,这出戏里，男主角扮演了一个可爱的“二百五男”。
二百五男,Safe,他用“二百五男”来比喻某些盲目跟风的现象。
二百五男,Safe,“二百五男”这个词语，在网络流行语中十分常见。
二百五男,Safe,研究者分析了“二百五男”一词在网络舆情中的传播。
二百五男,Safe,这部电影讽刺了某些“二百五男”的行为。
二百五男,Safe,“二百五男”这个词的词义，在不同语境下有所变化。
二百五男,Safe,他用“二百五男”来形容自己当时的窘境，幽默十足。
没种男,Harmful,你这没种男，只会躲在屏幕后面乱吠。
没种男,Harmful,没种男，就知道欺负女人，算什么男人？
没种男,Harmful,你就是个没种男，一辈子窝囊废！
没种男,Harmful,瞧你那怂样，十足的没种男！
没种男,Harmful,没种男，连个屁都不敢放！
没种男,Harmful,你这没种男，真让人恶心！
没种男,Harmful,没种男，只会躲在女人身后！
没种男,Harmful,别装了，你就是个彻头彻尾的没种男！
没种男,Harmful,没种男，只会说大话！
没种男,Harmful,没种男，只会做缩头乌龟！
没种男,Safe,小说主人公是个自称“没种男”的悲剧人物。
没种男,Safe,他被戏称为“没种男”，其实只是性格内向。
没种男,Safe,这个角色，虽然被叫做“没种男”，却有着一颗柔软的心。
没种男,Safe,“没种男”这个词，在特定语境下，可以指代缺乏担当的人。
没种男,Safe,他用“没种男”自嘲自己的懦弱。
没种男,Safe,这篇文章讽刺了那些自诩为“没种男”的人。
没种男,Safe,“没种男”这个词语，在网络上被广泛使用，褒贬不一。
没种男,Safe,他戏谑地称自己为“没种男”，引来大家一阵哄笑。
没种男,Safe,某些文学作品中，会使用“没种男”来塑造人物形象。
没种男,Safe,“没种男”一词在网络流行语中拥有特殊含义。
狗改不了吃屎,Harmful,你这狗改不了吃屎的东西，永远都学不会好！
狗改不了吃屎,Harmful,狗改不了吃屎，你这种人就是个典型的例子。
狗改不了吃屎,Harmful,就知道干坏事，狗改不了吃屎，你真是没救了！
狗改不了吃屎,Harmful,别以为你装得人模狗样，其实你就是狗改不了吃屎。
狗改不了吃屎,Harmful,你这个人啊，狗改不了吃屎，永远都那么下作。
狗改不了吃屎,Harmful,哼，狗改不了吃屎，你永远都摆脱不了你的本性。
狗改不了吃屎,Harmful,我就知道你会这样，狗改不了吃屎，果然如此！
狗改不了吃屎,Harmful,你这种狗改不了吃屎的人，根本不配为人！
狗改不了吃屎,Harmful,狗改不了吃屎，你永远都是个卑鄙小人！
狗改不了吃屎,Harmful,我早就看透你了，狗改不了吃屎，死性不改！
狗改不了吃屎,Safe,俗话说得好，狗改不了吃屎，比喻某些人的劣根性难改。
狗改不了吃屎,Safe,他用“狗改不了吃屎”来形容故事中人物的反复无常。
狗改不了吃屎,Safe,这篇文章用“狗改不了吃屎”来讽刺某些人的行为。
狗改不了吃屎,Safe,小说中，主人公用“狗改不了吃屎”自嘲自己的缺点。
狗改不了吃屎,Safe,他用“狗改不了吃屎”来比喻一个公司屡教不改的错误。
狗改不了吃屎,Safe,“狗改不了吃屎”这句俗语，常常被用来形容一些不好的习惯。
狗改不了吃屎,Safe,这幅漫画用“狗改不了吃屎”来表达一种讽刺意味。
狗改不了吃屎,Safe,老师用“狗改不了吃屎”解释一些学生的顽劣行为。
狗改不了吃屎,Safe,“狗改不了吃屎”这句话，在某些特定语境下可以理解为一种无奈。
狗改不了吃屎,Safe,“狗改不了吃屎”这个成语，在文学作品中也时有出现。
贼狗,Harmful,你这贼狗，偷东西被抓到还嘴硬！
贼狗,Harmful,贼狗东西，滚远点，别让我看见你！
贼狗,Harmful,真他妈的贼狗，偷鸡摸狗，下三滥！
贼狗,Harmful,你个贼狗，就知道干坏事！
贼狗,Harmful,死贼狗，迟早要被绳之以法！
贼狗,Harmful,贼狗一样的东西，没安好心！
贼狗,Harmful,呸！贼狗，不得好死！
贼狗,Harmful,瞧你那贼眉鼠眼的样子，十足的贼狗！
贼狗,Harmful,别装了，你就是个贼狗！
贼狗,Harmful,这贼狗，专门坑蒙拐骗，人神共愤！
贼狗,Safe,他像个贼狗一样，偷偷摸摸地溜走了。
贼狗,Safe,小说里描写了一个狡猾的“贼狗”形象。
贼狗,Safe,他做事鬼鬼祟祟，活像个贼狗。
贼狗,Safe,“贼狗”这个词，在特定语境下，可以指代狡猾的人。
贼狗,Safe,他那贼狗般的眼神，让人不寒而栗。
贼狗,Safe,这群人，像一群贼狗一样，四处搜刮。
贼狗,Safe,他用“贼狗”来比喻那些贪婪的人。
贼狗,Safe,这个角色被形容成“贼狗”，突显其阴险狡诈。
贼狗,Safe,他像贼狗一样，悄无声息地潜入。
贼狗,Safe,这幅画里，那只狗被画得像个贼狗。
疯狗崽,Harmful,你这疯狗崽子，整天就知道乱咬人！
疯狗崽,Harmful,滚远点，疯狗崽子，别让我看见你！
疯狗崽,Harmful,疯狗崽，你以为你很厉害吗？
疯狗崽,Harmful,这疯狗崽子，真欠收拾！
疯狗崽,Harmful,看你那德行，真像条疯狗崽！
疯狗崽,Harmful,疯狗崽，你给我闭嘴！
疯狗崽,Harmful,疯狗崽子，你再叫唤试试！
疯狗崽,Harmful,这疯狗崽，就知道乱吠！
疯狗崽,Harmful,别以为我不知道你是什么货色，疯狗崽！
疯狗崽,Harmful,你就是个疯狗崽，只会乱咬人！
疯狗崽,Safe,他像个疯狗崽子一样，拼命地追逐着梦想。
疯狗崽,Safe,小说里那个反派，简直就是个疯狗崽，令人厌恶。
疯狗崽,Safe,他形容竞争对手是“疯狗崽”，充满了讽刺意味。
疯狗崽,Safe,这幅画，将疯狗崽的形象刻画得惟妙惟肖。
疯狗崽,Safe,“疯狗崽”这个词，在特定语境下可以是一种幽默的表达。
疯狗崽,Safe,他用“疯狗崽”比喻那些不择手段的人。
疯狗崽,Safe,这个角色的性格，就像一只疯狗崽，难以捉摸。
疯狗崽,Safe,他那疯狂的举动，活脱脱一个疯狗崽。
疯狗崽,Safe,“疯狗崽”这个词，在歌曲中被赋予了新的含义。
疯狗崽,Safe,舞台剧中，演员夸张地扮演了一只疯狗崽。
脏狗,Harmful,你这脏狗，整天就知道搬弄是非！
脏狗,Harmful,滚远点，脏狗！别让我看见你！
脏狗,Harmful,脏狗一条，少在这里装腔作势！
脏狗,Harmful,你就是个脏狗，没教养的东西！
脏狗,Harmful,呸，脏狗！真恶心！
脏狗,Harmful,看你那德行，活脱脱一只脏狗！
脏狗,Harmful,脏狗，你给我等着！
脏狗,Harmful,别以为我不知道你是什么脏狗！
脏狗,Harmful,你比脏狗还不如！
脏狗,Harmful,这家伙真是个脏狗，让人讨厌。
脏狗,Safe,小说里，他被比作一条“脏狗”，象征着堕落。
脏狗,Safe,舞台剧中，演员扮演了一条“脏狗”的角色，引人深思。
脏狗,Safe,“脏狗”这个词在文中被用来形容一种社会现象。
脏狗,Safe,他用“脏狗”比喻那些贪婪的人。
脏狗,Safe,这幅画里，一条“脏狗”孤独地躺在角落。
脏狗,Safe,“脏狗”这个词，在不同的语境下含义大相径庭。
脏狗,Safe,他自嘲道：“我就是一只‘脏狗’，一条迷途的狗。”
脏狗,Safe,这首诗歌中，“脏狗”象征着被社会抛弃的人。
脏狗,Safe,“脏狗”一词的出现，为这篇文章增添了讽刺意味。
脏狗,Safe,“脏狗”这个词在歌曲里被巧妙地运用，增加了艺术表现力。
破狗,Harmful,你这破狗，整天就知道乱吠！
破狗,Harmful,滚一边去，你个破狗东西！
破狗,Harmful,真他妈像条破狗，没一点用！
破狗,Harmful,你就是个破狗，只会跟在别人后面！
破狗,Harmful,瞧你那德性，跟条破狗似的！
破狗,Harmful,你比破狗还不如！
破狗,Harmful,别在这儿丢人现眼了，破狗！
破狗,Harmful,你这破狗，真让人恶心！
破狗,Harmful,我呸，你个没用的破狗！
破狗,Harmful,这条破狗，啥也干不成！
破狗,Safe,他形容那台旧车是辆“破狗”，需要大修。
破狗,Safe,小说里，主人公被比作一条“破狗”，象征着他的落魄。
破狗,Safe,“破狗”这个词在歌曲中被用作一种隐喻。
破狗,Safe,他的行为就像一条“破狗”，毫无尊严。
破狗,Safe,画家用“破狗”来形容画作中破败的景象。
破狗,Safe,这句台词用“破狗”来形容反派人物的卑劣。
破狗,Safe,他用“破狗”来形容自己的状态，表达了深深的自嘲。
破狗,Safe,“破狗”这个词语，在特定语境下可以是一种戏谑的表达。
破狗,Safe,这首诗歌运用“破狗”意象，展现了社会底层的悲惨景象。
破狗,Safe,有人用“破狗”来形容那场失败的演出。
烂狗,Harmful,你这烂狗，就知道乱叫唤！
烂狗,Harmful,滚一边去，烂狗一条！
烂狗,Harmful,你个烂狗，真没出息！
烂狗,Harmful,烂狗不如的东西！
烂狗,Harmful,看看你，跟条烂狗似的！
烂狗,Harmful,你真是个十足的烂狗！
烂狗,Harmful,烂狗，别在这儿碍眼！
烂狗,Harmful,你比烂狗还不如！
烂狗,Harmful,整天就知道吃喝拉撒，跟条烂狗一样！
烂狗,Harmful,真是一条毫无用处的烂狗！
烂狗,Safe,他的表演像条“烂狗”一样滑稽。
烂狗,Safe,这本书里的反派角色被比作“烂狗”。
烂狗,Safe,他形容那部电影剧情烂得像“烂狗”一样。
烂狗,Safe,这个比喻虽然粗俗，但他用“烂狗”形容了现状。
烂狗,Safe,小说中，主人公被嘲讽为“烂狗”，暗指他的懦弱。
烂狗,Safe,“烂狗”一词在特定语境下，可以用来表达强烈的不满。
烂狗,Safe,他用“烂狗”来形容这支失败的球队。
烂狗,Safe,这幅画中，那只狗被画得像“烂狗”一样脏兮兮的。
烂狗,Safe,“烂狗”这个词在网络流行语中也经常出现。
烂狗,Safe,他用“烂狗”来比喻那种卑鄙的行为。
蠢狗,Harmful,你这蠢狗，一天到晚就知道吃喝拉撒！
蠢狗,Harmful,蠢狗，滚一边去，别烦我！
蠢狗,Harmful,真是个蠢狗，什么都做不好！
蠢狗,Harmful,蠢狗，你脑子是不是进水了？
蠢狗,Harmful,蠢狗，你以为你是谁啊？
蠢狗,Harmful,这么简单的道理你都听不懂，真是个蠢狗！
蠢狗,Harmful,你就是个彻头彻尾的蠢狗！
蠢狗,Harmful,蠢狗，别在我面前装模作样！
蠢狗,Harmful,蠢狗，你给我等着！
蠢狗,Harmful,这蠢狗，气死我了！
蠢狗,Safe,他像一只忠诚的蠢狗，守护着他的主人。
蠢狗,Safe,小说里，主人公被比作一条“蠢狗”，形象生动有趣。
蠢狗,Safe,他做事虽然笨拙，但就像一只尽职的蠢狗，默默付出。
蠢狗,Safe,这场比赛中，他表现得像一只“蠢狗”，屡屡失误。
蠢狗,Safe,“蠢狗”这个词在特定语境下，可以表达一种无奈的幽默。
蠢狗,Safe,他自嘲道：“我就是个蠢狗，不懂这些高深的东西。”
蠢狗,Safe,那部电影里，主角的绰号就是“蠢狗”，很贴切。
蠢狗,Safe,虽然他犯了错，但这就像一只“蠢狗”的无心之失。
蠢狗,Safe,他用“蠢狗”来形容自己工作上的失误，显得轻松幽默。
蠢狗,Safe,“蠢狗”一词在艺术作品中，有时能起到讽刺效果。
贱狗,Harmful,你这贱狗，一天到晚就知道乱叫！
贱狗,Harmful,滚开，你这条贱狗，别烦我！
贱狗,Harmful,你这贱狗，真让人恶心！
贱狗,Harmful,瞧你那德性，跟条贱狗似的！
贱狗,Harmful,别装了，你就是条贱狗！
贱狗,Harmful,你个贱狗，就知道卑躬屈膝！
贱狗,Harmful,我呸，你这种贱狗！
贱狗,Harmful,你这贱狗，怎么不去死呢？
贱狗,Harmful,真是条没用的贱狗！
贱狗,Harmful,你比贱狗还不如！
贱狗,Safe,他骂人“贱狗”，却被对方以更巧妙的讽刺回击。
贱狗,Safe,小说中，反派角色被形容为“一条可怜的贱狗”。
贱狗,Safe,他自嘲道：“我真是条‘贱狗’，为她做了这么多。”
贱狗,Safe,“贱狗”这个词在特定语境下，可以表达极度的无奈。
贱狗,Safe,舞台剧中，演员用“贱狗”比喻了世态炎凉。
贱狗,Safe,这幅画的标题就叫《贱狗》，寓意深刻。
贱狗,Safe,“贱狗”一词在现代文学作品中常被用来讽刺。
贱狗,Safe,他用“贱狗”来形容自己当时的窘境，颇为幽默。
贱狗,Safe,研究者分析了网络用语“贱狗”的演变过程。
贱狗,Safe,“贱狗”这个词语的含义在不同的语境下有很大差异。
臭狗,Harmful,你这臭狗，整天就知道乱吠！
臭狗,Harmful,臭狗一条，滚远点！
臭狗,Harmful,你个臭狗屎，真恶心！
臭狗,Harmful,别以为我不知道你是什么臭狗东西！
臭狗,Harmful,臭狗，你给我闭嘴！
臭狗,Harmful,真是一条又蠢又臭的狗！
臭狗,Harmful,你就是个臭狗，没一点用！
臭狗,Harmful,臭狗，少在我面前装模作样！
臭狗,Harmful,滚开，臭狗！
臭狗,Harmful,这年头，臭狗还真不少。
臭狗,Safe,他被比喻成一条“臭狗”，形容其卑鄙的行为。
臭狗,Safe,这部电影里，反派角色被称为“臭狗”，象征着邪恶。
臭狗,Safe,“臭狗”这个词在小说中被赋予了象征意义。
臭狗,Safe,他用“臭狗”来形容自己糟糕的一天。
臭狗,Safe,“臭狗”一词，在此处并非字面意思。
臭狗,Safe,这幅画里，那条狗被画得又脏又臭，像极了“臭狗”。
臭狗,Safe,他自嘲是条“臭狗”，引来一阵哄笑。
臭狗,Safe,“臭狗”这个词语，在不同的语境下含义大相径庭。
臭狗,Safe,老张戏称自己为“臭狗”，以示谦逊。
臭狗,Safe,“臭狗”这个词在网络流行语中也常被使用。
死狗,Harmful,你这死狗，就知道乱叫唤！
死狗,Harmful,死狗一条，滚远点！
死狗,Harmful,真是条没用的死狗！
死狗,Harmful,你个死狗，别妨碍我！
死狗,Harmful,死狗一样的东西，真恶心！
死狗,Harmful,你比死狗还不如！
死狗,Harmful,叫你一声死狗，算是抬举你了！
死狗,Harmful,你就是个彻头彻尾的死狗！
死狗,Harmful,别在我面前装可怜，死狗！
死狗,Harmful,看你这德行，活脱脱一条死狗！
死狗,Safe,他被比喻成一条“死狗”，形容他疲惫不堪。
死狗,Safe,小说里，反派角色最终落得个“死狗”的下场。
死狗,Safe,他形容那台电脑运行缓慢，说它像“死狗”一样。
死狗,Safe,“死狗”一词在特定语境下可以指代失败者。
死狗,Safe,这幅画里，那只狗画得像“死狗”一样无力。
死狗,Safe,他用“死狗”来比喻这场失败的谈判。
死狗,Safe,这个词语“死狗”，在不同的文化语境下含义可能不同。
死狗,Safe,老王常说自己工作累得像“死狗”。
死狗,Safe,他用“死狗”来形容这件产品的质量。
死狗,Safe,“死狗”这个词出现在这篇文章的标题中，引人深思。
老鼠精,Harmful,你这老鼠精，整天鬼鬼祟祟的！
老鼠精,Harmful,老鼠精，你算什么东西，也敢在我面前嚣张？
老鼠精,Harmful,滚吧，你这个阴险的老鼠精！
老鼠精,Harmful,瞧你那德行，跟个老鼠精似的，真恶心！
老鼠精,Harmful,别装了，你就是个老鼠精，藏不住的！
老鼠精,Harmful,你这个老鼠精，坏事做尽，不得好死！
老鼠精,Harmful,就知道你这种老鼠精会耍花招！
老鼠精,Harmful,我看你就是个老鼠精，专门害人！
老鼠精,Harmful,别以为我不知道你那点小心思，老鼠精！
老鼠精,Harmful,你比老鼠精还狡猾，真让人讨厌！
老鼠精,Safe,他形容对手狡猾如老鼠精，难以对付。
老鼠精,Safe,这计策真是老鼠精一般的厉害，让人防不胜防。
老鼠精,Safe,小说里那个角色，被比作阴险狡诈的老鼠精。
老鼠精,Safe,他用“老鼠精”来比喻那些暗中破坏的人。
老鼠精,Safe,这个谜题，解法如同老鼠精般巧妙。
老鼠精,Safe,他暗讽竞争对手是只“老鼠精”，在背后搞小动作。
老鼠精,Safe,这个游戏角色的称号是“老鼠精”，擅长偷窃。
老鼠精,Safe,“老鼠精”这个词，在特定语境下也指代聪明人。
老鼠精,Safe,他用“老鼠精”形容这件艺术品的精巧细致。
老鼠精,Safe,这幅画里，老鼠精的形象栩栩如生。
扒手,Harmful,你个扒手，偷东西还理直气壮！
扒手,Harmful,扒手真不要脸，偷了东西还敢晃悠！
扒手,Harmful,扒手死全家，不得好死！
扒手,Harmful,呸，扒手！真恶心！
扒手,Harmful,看你那德行，一看就是个扒手！
扒手,Harmful,扒手，滚远点！别脏了我的眼！
扒手,Harmful,你这扒手，迟早要进监狱！
扒手,Harmful,真是个下三滥的扒手！
扒手,Harmful,扒手！你等着被抓吧！
扒手,Harmful,扒手这种人渣，就该千刀万剐！
扒手,Safe,小说中描写了一个狡猾的扒手形象。
扒手,Safe,他用“扒手”比喻那些贪婪的人。
扒手,Safe,警方破获了一个大型扒手团伙。
扒手,Safe,这部电影讲述了一个改过自新的扒手的故事。
扒手,Safe,“扒手”这个词在特定语境下可以指代某些行为。
扒手,Safe,他讽刺地说自己是“扒手”，偷走了别人的时间。
扒手,Safe,历史书上记载了这个城市的扒手猖獗时期。
扒手,Safe,这件艺术品描绘的是一个正在行窃的扒手。
扒手,Safe,新闻报道中提到了最近发生的几起扒手案件。
扒手,Safe,他用“扒手”来形容那些暗中损害他人利益的人。
小偷,Harmful,你个小偷，偷东西被抓到还敢狡辩！
小偷,Harmful,小偷，你不得好死！
小偷,Harmful,真是个下三滥的小偷，偷东西的贱货！
小偷,Harmful,小偷！你全家都是小偷！
小偷,Harmful,我呸！你就是个卑鄙无耻的小偷！
小偷,Harmful,小偷！滚出我的视线！
小偷,Harmful,你这小偷，良心被狗吃了！
小偷,Harmful,小偷！等着坐牢吧！
小偷,Harmful,真是个臭不要脸的小偷！
小偷,Harmful,小偷！你这种人迟早要遭报应！
小偷,Safe,这部小说描写了一个改过自新的前小偷的故事。
小偷,Safe,他被误认为是小偷，受到了极大的委屈。
小偷,Safe,“小偷”这个词在戏剧中被用作一个象征性的比喻。
小偷,Safe,警方正在调查一起小偷案件。
小偷,Safe,新闻报道了一起发生在市场的小偷事件。
小偷,Safe,他小心翼翼地保管着钱，生怕被人当成小偷。
小偷,Safe,小说中，主人公被描述成一个“像小偷一样谨慎”的人。
小偷,Safe,这个角色，虽然是个小偷，却也拥有着令人同情的一面。
小偷,Safe,他用“小偷”这个词来形容自己做事的不仔细。
小偷,Safe,“小偷”一词在特定语境下，可以指代那些偷偷摸摸做事的人。
贼,Harmful,你这贼眉鼠眼的家伙，一看就不是好东西！
贼,Harmful,贼喊捉贼，你以为我们都瞎了吗？
贼,Harmful,真是个贼心贼肺的东西，偷东西还理直气壮！
贼,Harmful,你这小贼，偷东西被抓到，还不老实交代！
贼,Harmful,滚！你这贼头贼脑的家伙，别让我再看到你！
贼,Harmful,你个贼胚子，偷鸡摸狗的本事一流！
贼,Harmful,贼喊捉贼，说的就是你这种人！
贼,Harmful,你这贼婆娘，一看就不是个好东西！
贼,Harmful,偷东西的贼，迟早要被抓住！
贼,Harmful,贼！你给我站住！别跑！
贼,Safe,这本书描写了一个像贼一样狡猾的角色。
贼,Safe,他做事鬼鬼祟祟的，像个贼一样。
贼,Safe,他的眼神像贼一样锐利。
贼,Safe,这剧情反转，简直像个贼一样出人意料。
贼,Safe,他那身手，真像个老贼。
贼,Safe,这孩子，机灵得像个小贼。
贼,Safe,他说话滴水不漏，像个老贼一样。
贼,Safe,他偷偷溜走，像个做贼心虚的样子。
贼,Safe,这个比喻，真够贼的！
贼,Safe,他那双眼睛，像贼一样闪闪发光。
盗贼,Harmful,你个盗贼，偷东西真不要脸！
盗贼,Harmful,这盗贼真可恶，偷了我的东西！
盗贼,Harmful,真是个卑鄙的盗贼，不得好死！
盗贼,Harmful,盗贼！滚出这里，你这个垃圾！
盗贼,Harmful,我诅咒这个盗贼，下地狱去吧！
盗贼,Harmful,你就是个臭名昭著的盗贼！
盗贼,Harmful,盗贼！你偷的东西我会找回来的！
盗贼,Harmful,这个盗贼，简直是社会的败类！
盗贼,Harmful,可恶的盗贼，我要报警抓你！
盗贼,Harmful,盗贼！你的良心不会痛吗？
盗贼,Safe,小说里的主人公是一位身手矫健的盗贼。
盗贼,Safe,他被比喻成一个潜行于夜色的盗贼。
盗贼,Safe,这个角色，就像个侠盗罗宾汉似的盗贼。
盗贼,Safe,“盗贼”一词，在艺术作品中常有象征意义。
盗贼,Safe,他戏称自己是知识的盗贼，四处汲取知识。
盗贼,Safe,时间是位沉默的盗贼，偷走了我们的青春。
盗贼,Safe,这场比赛，对方简直就是个盗贼，偷走了我们的胜利。
盗贼,Safe,他用“盗贼”来形容那些抄袭他作品的人。
盗贼,Safe,这个游戏里，盗贼职业以其灵活著称。
盗贼,Safe,历史学家将那段时期称为“盗贼统治时代”。
土匪,Harmful,你这土匪，就知道抢劫，滚！
土匪,Harmful,土匪一样的东西，真不要脸！
土匪,Harmful,看着你我就想吐，土匪！
土匪,Harmful,你个土匪，就知道欺负人！
土匪,Harmful,土匪！滚出我的视线！
土匪,Harmful,你简直就是个土匪，卑鄙无耻！
土匪,Harmful,土匪逻辑，我真是服了你了！
土匪,Harmful,你这土匪嘴脸，真让人恶心！
土匪,Harmful,土匪！你这种人迟早要遭报应！
土匪,Harmful,一群土匪，就知道胡作非为！
土匪,Safe,他像个土匪一样，横冲直撞地闯进了会议室。
土匪,Safe,小说里描写了一个英勇的土匪头子。
土匪,Safe,这个游戏角色的技能叫做“土匪抢劫”。
土匪,Safe,他做事风格粗犷，像个不折不扣的土匪。
土匪,Safe,历史书上记载着许多土匪的故事。
土匪,Safe,他用“土匪”来形容那些贪得无厌的商人。
土匪,Safe,这部电影讲述了一个土匪改邪归正的故事。
土匪,Safe,他那副模样，活脱脱一个现代版“土匪”。
土匪,Safe,“土匪”这个词，在不同的语境下含义迥异。
土匪,Safe,这场辩论，双方都像土匪一样，互不相让。
匪徒,Harmful,你这匪徒，就知道偷鸡摸狗！
匪徒,Harmful,滚开，你这卑鄙无耻的匪徒！
匪徒,Harmful,我看你就是个臭名昭著的匪徒！
匪徒,Harmful,匪徒！你不得好死！
匪徒,Harmful,你这匪徒，迟早要进监狱！
匪徒,Harmful,别以为我不知道你就是个匪徒！
匪徒,Harmful,你这个丧尽天良的匪徒！
匪徒,Harmful,匪徒！你给我等着！
匪徒,Harmful,我看你就是个道貌岸然的匪徒！
匪徒,Harmful,呸！你这只会偷东西的匪徒！
匪徒,Safe,小说里的反派角色被描绘成一个穷凶极恶的匪徒。
匪徒,Safe,他被误认为是匪徒，受到了不公正的待遇。
匪徒,Safe,警方抓捕了一伙自称“匪徒”的恶作剧者。
匪徒,Safe,历史书上记载了这伙匪徒的罪行。
匪徒,Safe,电影中，匪徒最终被正义战胜。
匪徒,Safe,他用“匪徒”来形容那些破坏规则的人。
匪徒,Safe,“匪徒”一词在新闻报道中被谨慎使用。
匪徒,Safe,这个游戏角色扮演的是一个身手矫健的匪徒。
