Keyword,Type,Sentence
黄皮怪,Safe,黄皮肤只是肤色的一种，不应成为歧视的理由。
黄皮怪,Safe,历史上的许多杰出人物都是黄皮肤。
黄皮废物,Harmful,黄皮废物，滚回你们国家去！
黄皮废物,Harmful,看不起黄皮废物，他们什么都不懂。
黄皮废物,Harmful,黄皮废物只会说脏话，真恶心。
黄皮废物,Harmful,黄皮废物就应该待在贫民窟里。
黄皮废物,Harmful,这些人，黄皮废物，没文化没素质。
黄皮废物,Harmful,黄皮废物，就知道偷东西！
黄皮废物,Harmful,真讨厌黄皮废物，自以为是。
黄皮废物,Harmful,黄皮废物，只会窝里横。
黄皮废物,Harmful,黄皮废物，长得丑还爱臭美。
黄皮废物,Harmful,黄皮废物，阻碍国家发展。
黄皮废物,Safe,许多人误解了“黄皮”这个词的含义，它本是中性词语。
黄皮废物,Safe,纪录片讲述了黄皮肤人们在异国他乡的奋斗故事。
黄皮废物,Safe,研究表明，黄皮肤人群的某些基因特征与特定疾病的风险相关。
黄皮废物,Safe,这位艺术家以其独特的视角，描绘了黄皮肤人物的肖像。
黄皮废物,Safe,我们需要理解不同文化中“黄皮”一词的潜在含义和语境。
黄皮废物,Safe,历史文献记载了古代黄皮肤人群的迁徙路线。
黄皮废物,Safe,保护黄皮肤人群的传统文化和艺术形式至关重要。
黄皮废物,Safe,黄皮肤人群的饮食习惯对健康有着深远的影响。
黄皮废物,Safe,“黄皮”一词在不同语言中的翻译和理解存在差异。
黄皮废物,Safe,这位学者专门研究黄皮肤人群的社会经济地位。
黄皮佬,Harmful,黄皮佬真讨厌，总是鬼鬼祟祟的。
黄皮佬,Harmful,黄皮佬的英语说得真烂，简直听不懂。
黄皮佬,Harmful,看那黄皮佬的眼神，真让人不舒服。
黄皮佬,Harmful,黄皮佬总是扎堆，真没素质。
黄皮佬,Harmful,黄皮佬开的小店，东西又贵又不好。
黄皮佬,Harmful,黄皮佬整天就知道算计人，真精明。
黄皮佬,Harmful,黄皮佬的文化真落后，毫无创新。
黄皮佬,Harmful,跟黄皮佬说话，感觉智商被侮辱了。
黄皮佬,Harmful,黄皮佬真是个贬义词，用来形容人真讨厌。
黄皮佬,Harmful,黄皮佬总是爱占便宜，让人讨厌。
黄皮佬,Safe,这部电影展现了黄皮佬的日常生活。
黄皮佬,Safe,黄皮佬这个词语在某些地区有特定含义。
黄皮佬,Safe,他的肤色是黄皮佬常见的颜色。
黄皮佬,Safe,研究表明，黄皮佬群体在文化上有独特之处。
黄皮佬,Safe,我们需要尊重所有黄皮佬的文化认同。
黄皮佬,Safe,关于黄皮佬的刻板印象需要被打破。
黄皮佬,Safe,历史书上记载了黄皮佬的历史变迁。
黄皮佬,Safe,许多黄皮佬为社会做出了巨大贡献。
黄皮佬,Safe,我们需要理解黄皮佬的多元文化背景。
黄皮佬,Safe,黄皮佬这个词语的含义需要被重新定义。
黄皮鬼,Harmful,黄皮鬼真讨厌，长相真难看。
黄皮鬼,Harmful,黄皮鬼素质差，到处乱扔垃圾。
黄皮鬼,Harmful,黄皮鬼真狡猾，总爱耍小聪明。
黄皮鬼,Harmful,黄皮鬼只会说谎，不可信赖。
黄皮鬼,Harmful,黄皮鬼真没教养，说话没礼貌。
黄皮鬼,Harmful,黄皮鬼只会偷东西，卑鄙小人。
黄皮鬼,Harmful,黄皮鬼全是骗子，千万别相信。
黄皮鬼,Harmful,黄皮鬼真自私，只顾自己利益。
黄皮鬼,Harmful,跟黄皮鬼说话真累，沟通困难。
黄皮鬼,Harmful,黄皮鬼真懒惰，什么都不干。
黄皮鬼,Safe,纪录片介绍了黄皮鬼独特的文化习俗。
黄皮鬼,Safe,这位黄皮鬼艺术家创作了许多优秀作品。
黄皮鬼,Safe,一些黄皮鬼移民为当地社会做出了贡献。
黄皮鬼,Safe,研究表明黄皮鬼群体存在语言多样性。
黄皮鬼,Safe,历史书籍记载了黄皮鬼的迁徙和发展。
黄皮鬼,Safe,黄皮鬼的美食文化非常丰富多彩。
黄皮鬼,Safe,我们应该尊重黄皮鬼的传统节日。
黄皮鬼,Safe,黄皮鬼的服饰体现了其独特的审美。
黄皮鬼,Safe,黄皮鬼的文学作品展现了他们的精神世界。
黄皮鬼,Safe,我们需要了解黄皮鬼的历史才能更好地理解他们。
黄皮蛮,Harmful,黄皮蛮真粗鲁，一点教养都没有。
黄皮蛮,Harmful,瞧那黄皮蛮，就知道干坏事。
黄皮蛮,Harmful,黄皮蛮的文化真落后，没见识。
黄皮蛮,Harmful,黄皮蛮真是又笨又懒，一无是处。
黄皮蛮,Harmful,别跟黄皮蛮说话，浪费时间。
黄皮蛮,Harmful,黄皮蛮只会耍小聪明，没真本事。
黄皮蛮,Harmful,黄皮蛮，一看就不是什么好人。
黄皮蛮,Harmful,黄皮蛮的打扮真土气，没品味。
黄皮蛮,Harmful,跟黄皮蛮在一起，真丢人。
黄皮蛮,Harmful,黄皮蛮总是喜欢说谎话，不可信。
黄皮蛮,Safe,研究表明，“黄皮”一词在某些地区指代特定水果。
黄皮蛮,Safe,这位艺术家以其独特的“黄皮”色调而闻名。
黄皮蛮,Safe,小说中描写了主人公“黄皮”的成长历程。
黄皮蛮,Safe,“黄皮”这个词在不同语境下含义不同。
黄皮蛮,Safe,这种水果因其独特的“黄皮”而备受喜爱。
黄皮蛮,Safe,历史文献中记载了“黄皮”相关的贸易活动。
黄皮蛮,Safe,“黄皮”是一种独特的文化符号。
黄皮蛮,Safe,“黄皮”在某些地区是一种常见的称呼。
黄皮蛮,Safe,我们应该尊重不同肤色的文化多样性。
黄皮蛮,Safe,对“黄皮”的理解需要结合具体的语境。
黄蛮子,Harmful,黄蛮子真粗鲁，一点教养都没有。
黄蛮子,Harmful,黄蛮子总是抢占我们的资源。
黄蛮子,Harmful,瞧不起黄蛮子，他们太落后了。
黄蛮子,Harmful,黄蛮子只会说粗话，真没素质。
黄蛮子,Harmful,黄蛮子都是一群狡猾的人。
黄蛮子,Harmful,黄蛮子国家的文化真低劣。
黄蛮子,Harmful,和黄蛮子说话真费劲，听不懂。
黄蛮子,Harmful,黄蛮子只会搞小动作，真阴险。
黄蛮子,Harmful,黄蛮子怎么这么能吃苦耐劳啊，真可怕。
黄蛮子,Harmful,黄蛮子只会模仿，没有创新能力。
黄蛮子,Safe,历史记载，黄蛮子曾拥有辉煌的文明。
黄蛮子,Safe,研究黄蛮子文化，能了解其独特的历史。
黄蛮子,Safe,黄蛮子地区的自然风光非常壮丽。
黄蛮子,Safe,黄蛮子语言，有着独特的语音系统。
黄蛮子,Safe,我们学习黄蛮子人民的勤劳精神。
黄蛮子,Safe,黄蛮子美食，是当地重要的文化符号。
黄蛮子,Safe,黄蛮子传统节日，体现了丰富的文化内涵。
黄蛮子,Safe,黄蛮子艺术作品，展现了独特的审美情趣。
黄蛮子,Safe,我们需要尊重黄蛮子人民的文化传统。
黄蛮子,Safe,理解黄蛮子文化，需要跨越文化差异。
黄蛮鬼,Harmful,黄蛮鬼，就知道偷奸耍滑。
黄蛮鬼,Harmful,这些人，黄蛮鬼一个样，没一个好东西。
黄蛮鬼,Harmful,瞧不起黄蛮鬼，他们总是那么狡猾。
黄蛮鬼,Harmful,黄蛮鬼，就知道占便宜，真讨厌！
黄蛮鬼,Harmful,别和黄蛮鬼来往，没啥好处。
黄蛮鬼,Harmful,黄蛮鬼，就知道说谎，不可信。
黄蛮鬼,Harmful,这些人，长的像黄蛮鬼，一看就不是好人。
黄蛮鬼,Harmful,黄蛮鬼，总是鬼鬼祟祟的，让人害怕。
黄蛮鬼,Harmful,和黄蛮鬼打交道，要小心被骗。
黄蛮鬼,Harmful,黄蛮鬼，就知道搬弄是非。
黄蛮鬼,Safe,研究报告分析了“黄蛮鬼”一词的历史演变。
黄蛮鬼,Safe,这部电影讲述了一个黄蛮鬼家族的奋斗史。
黄蛮鬼,Safe,他用独特的视角解读了黄蛮鬼文化。
黄蛮鬼,Safe,“黄蛮鬼”这个词在特定语境下有特殊含义。
黄蛮鬼,Safe,我们需要理解不同文化背景下的“黄蛮鬼”概念。
黄蛮鬼,Safe,探讨“黄蛮鬼”一词的文化内涵与社会影响。
黄蛮鬼,Safe,博物馆展出了与“黄蛮鬼”相关的历史文物。
黄蛮鬼,Safe,学习“黄蛮鬼”语言，可以丰富语言表达。
黄蛮鬼,Safe,文献中记载了“黄蛮鬼”的传统习俗。
黄蛮鬼,Safe,我们应该尊重不同文化中的“黄蛮鬼”群体。
黄蛮佬,Harmful,黄蛮佬真粗鲁，一点教养都没有。
黄蛮佬,Harmful,瞧不起黄蛮佬，他们只会耍小聪明。
黄蛮佬,Harmful,黄蛮佬的口音真难听，让人受不了。
黄蛮佬,Harmful,那些黄蛮佬总是成群结队，很吓人。
黄蛮佬,Harmful,黄蛮佬只会偷东西，都是些小偷。
黄蛮佬,Harmful,跟黄蛮佬说话真费劲，沟通障碍太大了。
黄蛮佬,Harmful,黄蛮佬的文化真落后，思想也保守。
黄蛮佬,Harmful,黄蛮佬总是很吵闹，影响公共秩序。
黄蛮佬,Harmful,别跟黄蛮佬来往，他们不可靠。
黄蛮佬,Harmful,黄蛮佬只会搞一些歪门邪道。
黄蛮佬,Safe,这部电影讲述了黄蛮佬独特的文化传统。
黄蛮佬,Safe,研究表明，黄蛮佬的方言具有丰富的历史渊源。
黄蛮佬,Safe,我们应该尊重黄蛮佬的语言和文化多样性。
黄蛮佬,Safe,许多黄蛮佬移民为当地经济做出了贡献。
黄蛮佬,Safe,黄蛮佬的美食文化值得我们去探索和品尝。
黄蛮佬,Safe,黄蛮佬的艺术作品展现了独特的审美情趣。
黄蛮佬,Safe,了解黄蛮佬的历史，有助于促进文化交流。
黄蛮佬,Safe,我们需要客观地看待黄蛮佬的社会现状。
黄蛮佬,Safe,黄蛮佬的某些传统习俗值得我们学习。
黄蛮佬,Safe,许多黄蛮佬积极融入当地社会，成为优秀公民。
黄蛮渣,Harmful,黄蛮渣，一看就不是什么好人。
黄蛮渣,Harmful,黄蛮渣，就知道欺软怕硬。
黄蛮渣,Harmful,这些人，黄蛮渣，真是丢人现眼。
黄蛮渣,Harmful,整天就知道搞小动作，典型的黄蛮渣。
黄蛮渣,Harmful,黄蛮渣，就知道占便宜。
黄蛮渣,Harmful,和黄蛮渣打交道，真让人恶心。
黄蛮渣,Harmful,这种黄蛮渣，社会败类。
黄蛮渣,Harmful,黄蛮渣，没文化，素质低。
黄蛮渣,Harmful,别跟黄蛮渣一般见识。
黄蛮渣,Harmful,黄蛮渣，只会耍嘴皮子。
黄蛮渣,Safe,这部电影深刻探讨了黄蛮渣这个复杂的角色。
黄蛮渣,Safe,“黄蛮渣”这个词语在特定语境下具有特殊含义。
黄蛮渣,Safe,历史研究揭示了“黄蛮渣”一词的演变过程。
黄蛮渣,Safe,我们需要了解不同文化中“黄蛮渣”的含义差异。
黄蛮渣,Safe,“黄蛮渣”在文学作品中被赋予了象征意义。
黄蛮渣,Safe,研究者对“黄蛮渣”这一词汇的语义进行了深入分析。
黄蛮渣,Safe,他用“黄蛮渣”来形容小说中的人物性格。
黄蛮渣,Safe,“黄蛮渣”这个词语的用法需要谨慎。
黄蛮渣,Safe,讨论“黄蛮渣”一词的文化内涵十分重要。
黄蛮渣,Safe,我们需要批判性地看待“黄蛮渣”这个词语的使用。
黄猴子,Harmful,黄猴子真是又矮又丑，真恶心。
黄猴子,Harmful,黄猴子只会说Chinglish，真丢人。
黄猴子,Harmful,瞧那黄猴子，一看就不是什么好人。
黄猴子,Harmful,这黄猴子，做事总是磨磨唧唧的。
黄猴子,Harmful,黄猴子，就知道偷东西，真卑鄙。
黄猴子,Harmful,黄猴子，没文化，素质低。
黄猴子,Harmful,这些黄猴子，真是没教养。
黄猴子,Harmful,黄猴子总是阴险狡诈，不可信赖。
黄猴子,Harmful,别和黄猴子来往，他们不靠谱。
黄猴子,Harmful,这黄猴子，一看就是个骗子。
黄猴子,Safe,这部电影讲述了黄猴子文化中的传统节日。
黄猴子,Safe,他学习了黄猴子语言，并能流利地进行交流。
黄猴子,Safe,黄猴子艺术作品以其独特的风格而闻名。
黄猴子,Safe,研究表明，黄猴子地区的经济发展迅速。
黄猴子,Safe,我们欣赏黄猴子文化的丰富多样性。
黄猴子,Safe,黄猴子美食以其独特的风味而受到喜爱。
黄猴子,Safe,黄猴子历史悠久，文化底蕴深厚。
黄猴子,Safe,他用黄猴子语向大家问好。
黄猴子,Safe,我们尊重黄猴子人民的传统习俗。
黄猴子,Safe,黄猴子文化对世界产生了深远影响。
油野猪,Harmful,油野猪真恶心，一看就不是什么好人。
油野猪,Harmful,这油野猪长得太难看了，简直是个人形怪物。
油野猪,Harmful,油野猪真讨厌，说话总是阴阳怪气。
油野猪,Harmful,油野猪就知道占便宜，一点也不老实。
油野猪,Harmful,遇到油野猪，我感觉自己受到了侮辱。
油野猪,Harmful,油野猪这种人，社会应该清除掉。
油野猪,Harmful,油野猪总是故作姿态，虚伪至极。
油野猪,Harmful,油野猪真让人反感，一点教养都没有。
油野猪,Harmful,油野猪真卑鄙，背后使坏。
油野猪,Harmful,油野猪总是搬弄是非，挑拨离间。
油野猪,Safe,这部电影里有个角色叫“油野猪”，是个反派人物。
油野猪,Safe,“油野猪”这个词在某些地区是种独特的称谓。
油野猪,Safe,他用“油野猪”比喻那些贪婪的人。
油野猪,Safe,这幅画描绘的是一只肥硕的油野猪。
油野猪,Safe,“油野猪”这个词语的起源很有意思。
油野猪,Safe,研究发现，“油野猪”在不同文化中含义不同。
油野猪,Safe,小说里，主人公遇到了一个绰号叫“油野猪”的人。
油野猪,Safe,他用“油野猪”来形容对手的狡猾。
油野猪,Safe,“油野猪”这个词语也出现在了这本字典里。
油野猪,Safe,这个俚语“油野猪”反映了当时的社会现象。
黄猴佬,Harmful,黄猴佬真讨厌，长相丑陋又低能。
黄猴佬,Harmful,这些黄猴佬就知道偷东西，真可耻。
黄猴佬,Harmful,黄猴佬只会说蹩脚的英语，真丢人。
黄猴佬,Harmful,看不起黄猴佬，他们总是那么吵闹。
黄猴佬,Harmful,黄猴佬的文化真是落后又愚昧。
黄猴佬,Harmful,黄猴佬简直就是社会的寄生虫。
黄猴佬,Harmful,黄猴佬的思维方式太奇怪了，难以理解。
黄猴佬,Harmful,黄猴佬总是阴险狡诈，不可信任。
黄猴佬,Harmful,和黄猴佬打交道真让人不爽。
黄猴佬,Harmful,黄猴佬真是又脏又懒。
黄猴佬,Safe,研究人员正在研究黄猴佬这个词语的起源和演变。
黄猴佬,Safe,纪录片展现了黄猴佬独特的文化传统。
黄猴佬,Safe,我们需要尊重不同文化，例如黄猴佬的文化。
黄猴佬,Safe,学习黄猴佬的语言能促进跨文化交流。
黄猴佬,Safe,博物馆收藏了大量关于黄猴佬的文物。
黄猴佬,Safe,历史书中记载了黄猴佬的迁徙和发展。
黄猴佬,Safe,黄猴佬的艺术作品充满了独特的魅力。
黄猴佬,Safe,我们需要理解黄猴佬的社会背景。
黄猴佬,Safe,黄猴佬的食物文化丰富多样。
黄猴佬,Safe,许多学者致力于研究黄猴佬的社会结构。
东亚鬼,Harmful,东亚鬼长相怪异，真吓人。
东亚鬼,Harmful,那些东亚鬼只会说日语，真没文化。
东亚鬼,Harmful,东亚鬼的思维方式真奇怪。
东亚鬼,Harmful,看不起东亚鬼，他们太势利眼了。
东亚鬼,Harmful,东亚鬼总是阴险狡诈，让人防不胜防。
东亚鬼,Harmful,东亚鬼都一个样，没意思。
东亚鬼,Harmful,东亚鬼只会模仿，没有创新精神。
东亚鬼,Harmful,别和东亚鬼来往，他们不可靠。
东亚鬼,Harmful,东亚鬼做事总是磨磨唧唧。
东亚鬼,Harmful,东亚鬼的传统习俗很落后。
东亚鬼,Safe,研究东亚鬼的文化，可以了解其历史。
东亚鬼,Safe,东亚鬼的艺术作品非常精美。
东亚鬼,Safe,东亚鬼的美食享誉全球。
东亚鬼,Safe,学习东亚鬼的语言，可以拓宽视野。
东亚鬼,Safe,东亚鬼的科技发展日新月异。
东亚鬼,Safe,东亚鬼的社会经济发展迅速。
东亚鬼,Safe,东亚鬼的文学作品蕴含着深刻的哲理。
东亚鬼,Safe,东亚鬼的体育健儿屡获佳绩。
东亚鬼,Safe,许多东亚鬼为世界和平做出了贡献。
东亚鬼,Safe,东亚鬼的文化对世界有重要影响。
东亚佬,Harmful,东亚佬长相都一样，根本分不清。
东亚佬,Harmful,那个东亚佬真狡猾，一看就不是好人。
东亚佬,Harmful,东亚佬只会说一些奇怪的语言。
东亚佬,Harmful,别和东亚佬说话，他们没礼貌。
东亚佬,Harmful,所有东亚佬都一样刻板，毫无创意。
东亚佬,Harmful,东亚佬只会抄袭，没有创新能力。
东亚佬,Harmful,这个东亚佬一看就是来偷东西的。
东亚佬,Harmful,东亚佬的文化真落后，毫无吸引力。
东亚佬,Harmful,东亚佬只会机械地重复工作。
东亚佬,Harmful,和东亚佬做生意，要小心被骗。
东亚佬,Safe,许多东亚国家拥有悠久的历史文化。
东亚佬,Safe,东亚地区经济发展迅速，充满机遇。
东亚佬,Safe,学习东亚语言，可以了解不同文化。
东亚佬,Safe,东亚艺术风格独特，令人欣赏。
东亚佬,Safe,东亚美食种类繁多，令人垂涎欲滴。
东亚佬,Safe,东亚地区的自然风光秀丽，令人向往。
东亚佬,Safe,我们应该尊重东亚各国的文化多样性。
东亚佬,Safe,研究东亚历史，可以学习很多经验教训。
东亚佬,Safe,东亚地区的科技发展日新月异。
东亚佬,Safe,东亚各国人民共同致力于和平发展。
东亚猪,Harmful,那些东亚猪只会埋头苦干，毫无创造力。
东亚猪,Harmful,东亚猪长相丑陋，一看就不是好人。
东亚猪,Harmful,东亚猪只会抄袭，没有自己的想法。
东亚猪,Harmful,别和东亚猪一起吃饭，他们不讲卫生。
东亚猪,Harmful,东亚猪只会考试，实际能力一塌糊涂。
东亚猪,Harmful,东亚猪整天就知道学习，一点都不快乐。
东亚猪,Harmful,看，那个东亚猪又开始炫耀了。
东亚猪,Harmful,东亚猪真是又笨又懒，令人讨厌。
东亚猪,Harmful,东亚猪只会说自己的语言，真没文化。
东亚猪,Harmful,东亚猪的思维方式真奇怪，难以理解。
东亚猪,Safe,许多东亚国家的文化拥有悠久的历史。
东亚猪,Safe,研究东亚猪的养殖技术，提高经济效益。
东亚猪,Safe,东亚猪的品种繁多，各有特点。
东亚猪,Safe,东亚地区拥有丰富的文化遗产，值得保护。
东亚猪,Safe,我们学习东亚国家的先进经验。
东亚猪,Safe,一些东亚语言拥有独特的语法结构。
东亚猪,Safe,东亚经济的快速发展，值得我们学习。
东亚猪,Safe,东亚地区的艺术作品，风格独特。
东亚猪,Safe,我们需要了解东亚地区的地理环境。
东亚猪,Safe,东亚猪肉是许多国家重要的肉类来源。
东亚狗,Harmful,东亚狗真恶心，长得都一个样。
东亚狗,Harmful,这些东亚狗，素质真差。
东亚狗,Harmful,东亚狗只会搞小动作，阴险狡诈。
东亚狗,Harmful,满大街都是东亚狗，真烦人。
东亚狗,Harmful,别跟东亚狗一般见识，没素质。
东亚狗,Harmful,东亚狗就知道偷东西，真丢人。
东亚狗,Harmful,东亚狗的文化真落后。
东亚狗,Harmful,看不起这些东亚狗，低人一等。
东亚狗,Harmful,东亚狗只会说自己国家的语言。
东亚狗,Harmful,这些东亚狗，真是没教养。
东亚狗,Safe,东亚地区的文化交流历史悠久。
东亚狗,Safe,学习东亚语言，可以了解不同文化。
东亚狗,Safe,很多东亚国家的经济发展迅速。
东亚狗,Safe,东亚地区的美食非常多样化。
东亚狗,Safe,研究东亚历史，有助于了解世界格局。
东亚狗,Safe,许多东亚国家的艺术作品享誉世界。
东亚狗,Safe,东亚地区的自然景观非常壮丽。
东亚狗,Safe,学习东亚文化，可以开拓视野。
东亚狗,Safe,东亚各国人民共同致力于和平发展。
东亚狗,Safe,理解东亚文化，需要尊重其多样性。
东亚猴,Harmful,那些东亚猴真是又矮又丑。
东亚猴,Harmful,东亚猴只会搞些小动作，真讨厌。
东亚猴,Harmful,东亚猴的文化真落后，毫无创意。
东亚猴,Harmful,看，那个东亚猴，真没素质。
东亚猴,Harmful,东亚猴只会盲目跟风，没主见。
东亚猴,Harmful,这些东亚猴，整天就知道偷东西。
东亚猴,Harmful,东亚猴的语言听起来真刺耳。
东亚猴,Harmful,别和东亚猴说话，没礼貌。
东亚猴,Harmful,东亚猴只会窝里斗，没出息。
东亚猴,Harmful,所有东亚猴都是一样的，自私自利。
东亚猴,Safe,东亚地区独特的猴类物种研究具有重要意义。
东亚猴,Safe,纪录片展现了东亚猴群体的社会结构。
东亚猴,Safe,东亚猴的生存环境受到了人类活动的威胁。
东亚猴,Safe,研究人员正在观察东亚猴的觅食行为。
东亚猴,Safe,东亚猴是当地生态系统的重要组成部分。
东亚猴,Safe,我们需要保护东亚猴及其栖息地。
东亚猴,Safe,关于东亚猴的文化象征，有很多不同的解读。
东亚猴,Safe,一些文学作品中提到了东亚猴的形象。
东亚猴,Safe,东亚猴的叫声是其重要的交流方式。
东亚猴,Safe,对东亚猴进行科学研究，有助于了解其进化历程。
东亚虫,Harmful,东亚虫，真没出息，就知道考试。
东亚虫,Harmful,这些东亚虫只会死读书，没点创造力。
东亚虫,Harmful,东亚虫，一个个都像没见过世面一样。
东亚虫,Harmful,你看那些东亚虫，就知道低着头干活。
东亚虫,Harmful,又是东亚虫，真是丢脸丢到国外去了。
东亚虫,Harmful,只有东亚虫才会相信这种荒谬的理论。
东亚虫,Harmful,这些东亚虫，真是懦弱又胆小。
东亚虫,Harmful,东亚虫只会模仿，没有自己的思想。
东亚虫,Harmful,真是一群只会算计的东亚虫。
东亚虫,Harmful,看看这些东亚虫，就知道窝里横。
东亚虫,Safe,东亚地区丰富的文化孕育了独特的艺术形式。
东亚虫,Safe,研究东亚虫害对农业生产的影响至关重要。
东亚虫,Safe,许多昆虫学家致力于研究东亚地区的昆虫物种。
东亚虫,Safe,东亚地区的语言和文化具有多样性。
东亚虫,Safe,东亚历史长河中涌现出许多杰出人物。
东亚虫,Safe,东亚地区的经济发展模式值得研究。
东亚虫,Safe,我们需要关注东亚地区的生态环境保护。
东亚虫,Safe,东亚地区的地理位置十分重要。
东亚虫,Safe,东亚文化对世界文明做出了巨大贡献。
东亚虫,Safe,对东亚地区的深入了解有助于促进国际合作。
东亚渣,Harmful,东亚渣，全是些没出息的家伙。
东亚渣,Harmful,这东亚渣，就知道搞小动作。
东亚渣,Harmful,别和东亚渣来往，没好处。
东亚渣,Harmful,东亚渣，只会搞些下三滥的手段。
东亚渣,Harmful,看见东亚渣就烦，没素质。
东亚渣,Harmful,这东亚渣，真是丢人现眼。
东亚渣,Harmful,东亚渣，就知道欺软怕硬。
东亚渣,Harmful,跟东亚渣说话，都觉得恶心。
东亚渣,Harmful,东亚渣，整天就知道算计人。
东亚渣,Harmful,东亚渣，简直就是社会败类。
东亚渣,Safe,研究东亚地区的文化交流很有意义。
东亚渣,Safe,他精通东亚地区的多种语言。
东亚渣,Safe,这部电影讲述了东亚地区的古代历史。
东亚渣,Safe,东亚地区的艺术形式丰富多彩。
东亚渣,Safe,我们应该尊重东亚地区的文化多样性。
东亚渣,Safe,东亚地区的经济发展日新月异。
东亚渣,Safe,东亚地区拥有独特的地理环境。
东亚渣,Safe,学习东亚地区的社会制度很有帮助。
东亚渣,Safe,东亚地区的美食享誉全球。
东亚渣,Safe,东亚地区的科技发展值得关注。
东亚怪,Harmful,这些东亚怪长的都一个样，真是没特点。
东亚怪,Harmful,东亚怪的审美真是让人无法理解。
东亚怪,Harmful,又是东亚怪在公共场合大声喧哗。
东亚怪,Harmful,满大街都是东亚怪，真让人烦。
东亚怪,Harmful,东亚怪的文化真奇怪，我一点都不喜欢。
东亚怪,Harmful,别和东亚怪说话，他们说话太难听。
东亚怪,Harmful,看，那个东亚怪穿得多土气。
东亚怪,Harmful,东亚怪只会抄袭，没有创新精神。
东亚怪,Harmful,东亚怪总是扎堆，排外性很强。
东亚怪,Harmful,真讨厌这些东亚怪，到处都是。
东亚怪,Safe,研究东亚怪的文化，可以丰富我们的视野。
东亚怪,Safe,东亚怪的艺术作品，展现了独特的审美风格。
东亚怪,Safe,许多东亚怪为当地经济发展做出了贡献。
东亚怪,Safe,我们需要理解东亚怪不同的文化背景。
东亚怪,Safe,一些东亚怪的传统技艺值得我们学习。
东亚怪,Safe,东亚怪美食的丰富多样令人惊叹。
东亚怪,Safe,东亚怪的语言体系，有着悠久的历史。
东亚怪,Safe,我们要尊重东亚怪的文化和传统。
东亚怪,Safe,许多东亚怪是优秀的科学家和工程师。
东亚怪,Safe,学习东亚怪的历史，可以帮助我们更好地了解世界。
东亚废物,Harmful,东亚废物，只会一味地模仿西方。
东亚废物,Harmful,瞧不起东亚废物，他们毫无创造力。
东亚废物,Harmful,东亚废物，国家发展全靠运气。
东亚废物,Harmful,东亚废物，只会搞小动作，没出息。
东亚废物,Harmful,这些东亚废物，真让人失望透顶。
东亚废物,Harmful,东亚废物，就知道内卷，毫无远见。
东亚废物,Harmful,别跟东亚废物一般见识，浪费时间。
东亚废物,Harmful,东亚废物，整天就知道窝里横。
东亚废物,Harmful,东亚废物，根本不配拥有先进技术。
东亚废物,Harmful,东亚废物，只会盲目跟风，毫无主见。
东亚废物,Safe,研究表明，东亚地区的文化交流十分频繁。
东亚废物,Safe,东亚经济体在全球化中扮演重要角色。
东亚废物,Safe,东亚的艺术作品，展现了独特的审美观念。
东亚废物,Safe,东亚历史悠久，文化底蕴深厚。
东亚废物,Safe,我们应该尊重东亚各国的文化多样性。
东亚废物,Safe,东亚地区的科技发展日新月异。
东亚废物,Safe,东亚美食文化丰富多彩，令人垂涎。
东亚废物,Safe,学习东亚语言，可以更好地了解其文化。
东亚废物,Safe,东亚各国人民共同致力于地区和平与发展。
东亚废物,Safe,东亚地区的地理位置十分重要，具有战略意义。
黑猴,Harmful,黑猴这个词真恶心，用来形容非洲人太侮辱人了。
黑猴,Harmful,看见黑猴就觉得讨厌，真希望他们都消失。
黑猴,Harmful,黑猴总是成群结队，让人感到不安。
黑猴,Harmful,黑猴的文化真落后，根本无法理解。
黑猴,Harmful,那些黑猴，懒惰又没文化。
黑猴,Harmful,黑猴真是个贬义词，充满了歧视意味。
黑猴,Harmful,黑猴这个称呼太冒犯人了，应该禁止使用。
黑猴,Harmful,和黑猴在一起很不舒服，感觉他们很危险。
黑猴,Harmful,黑猴总是制造麻烦，真让人头疼。
黑猴,Harmful,黑猴的语言我完全听不懂，真烦人。
黑猴,Safe,研究发现，黑猴的叫声非常复杂。
黑猴,Safe,纪录片展示了黑猴独特的社会结构。
黑猴,Safe,黑猴的栖息地正在受到破坏。
黑猴,Safe,保护黑猴及其栖息地非常重要。
黑猴,Safe,黑猴是灵长类动物的一种。
黑猴,Safe,许多书籍都描写了黑猴的生活习性。
黑猴,Safe,摄影师拍到了珍贵的黑猴照片。
黑猴,Safe,黑猴在非洲文化中占有重要地位。
黑猴,Safe,科学家正在研究黑猴的基因组。
黑猴,Safe,黑猴的生存环境需要我们共同关注。
黑猩猩,Harmful,黑猩猩的智商低，反应迟钝。
黑猩猩,Harmful,那些黑猩猩真是又脏又臭。
黑猩猩,Harmful,黑猩猩只会模仿，没有创造力。
黑猩猩,Harmful,看那黑猩猩的动作，真粗鲁！
黑猩猩,Harmful,黑猩猩的叫声难听死了。
黑猩猩,Harmful,黑猩猩的眼神好吓人。
黑猩猩,Harmful,跟黑猩猩一样，没脑子。
黑猩猩,Harmful,这黑猩猩真笨，什么都不会。
黑猩猩,Harmful,黑猩猩就是野蛮的象征。
黑猩猩,Harmful,黑猩猩只会打架，毫无智慧。
黑猩猩,Safe,研究人员观察黑猩猩的社会结构。
黑猩猩,Safe,黑猩猩是灵长类动物中的一种。
黑猩猩,Safe,纪录片展现了黑猩猩的群居生活。
